id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr
3701	What is a thesaurus' favorite dessert? Synonym buns.				Synonym	homophonic	['equivalent', 'metonym', 'analogous word']	['cinnamon', 'spice', 'cinnamon roll', 'sticky bun']	Synonyme	['équivalent', 'métonyme', 'mot analogue']	['cannelle', 'épice', 'roulé à la cannelle', 'brioche à la cannelle']
3702	What is a tornado's favorite game to play? Twister!				Twister	homographic	['tornado', 'cyclone', 'whirlwind', 'funnel cloud']	['board game', 'physical skill game', 'contortionist game']	Twister	['tornade', 'cyclone', 'tourbillon', 'nuage en entonnoir']	"['jeu de société', ""jeu d'habileté physique"", 'jeu de contorsionniste']"
3703	What is a vampire's favorite fruit? A blood orange.				blood	homographic	['haemoglobin', 'plasma', 'bodily fluid', 'vital spark']	['pigmented citrus', 'crimson-fleshed', 'moro orange', 'sanguinello']	sang	['hémoglobine', 'plasma', 'fluide corporel', 'étincelle vitale']	['agrume pigmenté', 'à chair pourpre', 'orange moro', 'sanguinello']
3704	What is it called when Legolas takes his own picture? An elfie.				elfie	homophonic	['selfie', 'self-portrait', 'autograph', 'photograph']	['elf', 'Legolas', 'mythical creature', 'fey']	elfie	['selfie', 'autoportrait', 'autographe', 'photographie']	['elfe', 'Legolas', 'créature mythique', 'fée']
3705	What is the best store to be in during an earthquake? A stationery store.				stationery	homophonic	['writing materials', 'paper', 'envelopes', 'office supplies']	['stationary', 'immobile', 'motionless', 'fixed in place']	papeterie	"[""matériel d'écriture"", 'papier', 'enveloppes', 'fournitures de bureau']"	['stationnaire', 'immobile', 'sans mouvement', 'fixé sur place']
3706	What is the difference between a well dressed man and a dog? The man wears a suit, the dog just pants.				pants	homographic	['trousers', 'slacks', 'breeches', 'garment']	['gasps', 'puffs', 'breaths', 'wheezes']	halètement	['pantalons', 'slacks', 'culottes', 'vêtement']	['halètements', 'souffles', 'respirations', 'sifflements']
3707	What is the worst thing about being a director? To project yourself too much.				project	homographic	['attribute', 'externalize', 'fantasize', 'displace']	['screen', 'display', 'show', 'cast']	projeter	['attribuer', 'externaliser', 'imaginer', 'déplacer']	['écran', 'afficher', 'montrer', 'diffuser']
3708	What it boils down to is this: eggs taste good.				boils	homographic	['summarize', 'condense', 'essence']	['cook', 'simmer', 'stew']	bouillir	['résumer', 'condenser', 'essentiel']	['cuisiner', 'mijoter', 'mijoté']
3709	What keeps a dock floating above water? Pier pressure.				Pier	homophonic	['dock', 'platform', 'jetty', 'wharf']	['peer', 'social group', 'contemporary', 'equal']	Jetée	['quai', 'plateforme', 'jetée', 'appontement']	['pair', 'groupe social', 'contemporain', 'égal']
3710	What kind of concert only costs 45 cents? A 50 Cent concert featuring Nickelback.				Nickelback	homographic	['Canadian rock band', 'musical group', 'post-grunge ensemble']	['five cents change', 'monetary refund', 'repayment of a nickel']	Nickelback	['Groupe de rock canadien', 'groupe musical', 'ensemble post-grunge']	"['Cinq cents de monnaie', 'remboursement monétaire', ""remboursement d'une pièce de cinq cents""]"
3711	What kind of flooring do alligator hunters use? Reptiles!				reptiles	homophonic	['crokodilians', 'alligators', 'snakes', 'lizards', 'cold-blooded vertebrates']	['rep tiles', 'replacement tiles', 'representative tiles', 'flooring units', 'ceramic squares']	reptiles	['crocodiliens', 'alligators', 'serpents', 'lézards', 'vertébrés à sang froid']	['rep tuiles', 'tuiles de rechange', 'tuiles représentatives', 'unités de revêtement de sol', 'carreaux de céramique']
3712	What kind of music do mummy's like? Rap				Rap	homophonic	['hip-hop', 'rhythmic speech', 'musical genre']	['wrap', 'bandage', 'swaddle', 'cover']	Rap	['hip-hop', 'parole rythmique', 'genre musical']	['enveloppement', 'bandage', 'emmaillotage', 'couverture']
3713	What should you do if you're cold? Stand in the corner. It's 90 degrees.				degrees	homographic	['temperature', 'heat level', 'celsius', 'fahrenheit']	['angle', 'geometric measurement', 'arc', 'quadrant']	degrés	['température', 'niveau de chaleur', 'celsius', 'fahrenheit']	['angle', 'mesure géométrique', 'arc', 'quadrant']
3714	What time did the man go to the dentist? Tooth hurt-y.				hurt-y	homophonic	['painful', 'aching', 'sore']	['thirty', '2:30', 'half past two']	heurte-y	['douloureux', 'souffrant', 'endolori']	['trente', '14h30', 'deux heures et demie']
3715	What was the leader of Russia's favourite food? Czardines!				Czardines	homophonic	['sardines', 'pilchards', 'small fish', 'canned fish']	['czar', 'tsar', 'autocrat', 'Russian ruler']	Czardines	['sardines', 'pilchards', 'petits poissons', 'poissons en conserve']	['tzar', 'tsar', 'autocrate', 'dirigeant russe']
3716	What you can buy for a dollar these days is absolute noncents.				noncents	homophonic	['nonsense', 'absurdity', 'foolishness', 'gibberish', 'rubbish']	['non-cents', 'no currency', 'zero pennies', 'no change', 'penniless']	noncents	"['non-sens', 'absurdité', 'bêtise', 'charabia', ""n'importe quoi""]"	['pas de centimes', 'aucune devise', 'zéro centime', 'pas de monnaie', 'sans le sou']
